0.02	0.640537251055052
0.0201	0.643722722961857
0.0202	0.646853137630009
0.0203	0.64992753949926
0.0204	0.652977634940833
0.0205	0.655970146144288
0.0206	0.658904151783071
0.0207	0.661818188826688
0.0208	0.66466588045185
0.0209	0.667492449755113
0.021	0.670264009622145
0.0211	0.673000504304265
0.0212	0.675680599866608
0.0213	0.678330938667286
0.0214	0.680951087455663
0.0215	0.683513002219863
0.0216	0.686037080163894
0.0217	0.688542661341697
0.0218	0.691009574019522
0.0219	0.69341598009416
0.022	0.695830766356878
0.0221	0.698177437550643
0.0222	0.700490272367698
0.0223	0.70277562919447
0.0224	0.705026421194837
0.0225	0.707249058509752
0.0226	0.709436419149082
0.0227	0.711588132881282
0.0228	0.713710686313754
0.0229	0.715803779899402
0.023	0.717860226139282
0.0231	0.719886585153393
0.0232	0.721875639055992
0.0233	0.72386323961415
0.0234	0.725790698354263
0.0235	0.727716303303519
0.0236	0.729603531434529
0.0237	0.731459079953387
0.0238	0.733319347556182
0.0239	0.73510377445569
0.024	0.736885469366311
0.0241	0.738641640903704
0.0242	0.740394889986215
0.0243	0.742115193915429
0.0244	0.743795163449655
0.0245	0.745441663014127
0.0246	0.747091807346605
0.0247	0.748700980607096
0.0248	0.750276105149068
0.0249	0.751847325684688
0.025	0.753429069538611
0.0251	0.754931396065576
0.0252	0.756429456451988
0.0253	0.757937765706502
0.0254	0.759403820691071
0.0255	0.76083466873481
0.0256	0.762260895003835
0.0257	0.763658942367651
0.0258	0.765052209325531
0.0259	0.766440660380807
0.026	0.767762222417178
0.0261	0.769117134907575
0.0262	0.770435915728192
0.0263	0.771718370937352
0.0264	0.772995540107981
0.0265	0.774274822952654
0.0266	0.775517446127716
0.0267	0.776723226439636
0.0268	0.777969779024288
0.0269	0.779132934534966
0.027	0.78033684496557
0.0271	0.781503539515769
0.0272	0.78263284578973
0.0273	0.783756259863685
0.0274	0.784888821415574
0.0275	0.786015473782916
0.0276	0.787104387176758
0.0277	0.788187242472422
0.0278	0.78923970157332
0.0279	0.790285979231258
0.028	0.791333643916402
0.0281	0.792343079323091
0.0282	0.793353802378609
0.0283	0.794365814725498
0.0284	0.795331714825591
0.0285	0.796306433906023
0.0286	0.797274693679991
0.0287	0.798244130798446
0.0288	0.799174786954633
0.0289	0.80009884715759
0.029	0.800991615106823
0.0291	0.801917776049966
0.0292	0.802812573600195
0.0293	0.803700654021962
0.0294	0.804549488368295
0.0295	0.805399219217255
0.0296	0.806242107554305
0.0297	0.807093626075445
0.0298	0.807938287689331
0.0299	0.808751159074664
0.03	0.809557076509361
